id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,wheelchair,animal,keyword,evalnum,rate
12783363,라마다호텔앤스위트 서울남대문,여행 > 숙박 > 호텔 > 특급호텔 > 라마다호텔,AD5,숙박,02-775-7177,서울 중구 순화동 151,서울 중구 칠패로 27,126.97188584385984,37.56048878084385,http://place.map.kakao.com/12783363,,unknown,unknown,,28,3.2
1015118150,남대문호텔 앤 스위트,여행 > 숙박 > 호텔,AD5,숙박,,서울 중구 순화동 151,서울 중구 칠패로 27,126.972067049122,37.5601788809302,http://place.map.kakao.com/1015118150,,unknown,unknown,,0,0
8218660,뉴오리엔탈호텔,여행 > 숙박 > 호텔,AD5,숙박,02-753-0701,서울 중구 회현동3가 10,서울 중구 퇴계로14길 1,126.983701976339,37.5603144078375,http://place.map.kakao.com/8218660,,unknown,unknown,,0,0
26644790,88게스트하우스,여행 > 숙박 > 게스트하우스,AD5,숙박,02-771-8788,서울 중구 회현동3가 4-3,서울 중구 퇴계로16길 14-10,126.984041550771,37.5601630867444,http://place.map.kakao.com/26644790,,unknown,unknown,,0,0
27456267,필스테이명동부티크,여행 > 숙박 > 게스트하우스,AD5,숙박,02-755-8882,서울 중구 남산동1가 7-4,서울 중구 퇴계로16길 11,126.984666283426,37.5602784971369,http://place.map.kakao.com/27456267,,unknown,unknown,,0,0
23882774,계림장,여행 > 숙박 > 게스트하우스,AD5,숙박,02-778-4294,서울 중구 남산동2가 11-1,서울 중구 퇴계로20길 5-4,126.98592945959,37.55985338388,http://place.map.kakao.com/23882774,,unknown,unknown,,0,0
26820491,호텔프린스 별관,여행 > 숙박 > 호텔,AD5,숙박,02-752-7111,서울 중구 남산동3가 19-3,서울 중구 퇴계로22길 11-8,126.987002324165,37.5603256292533,http://place.map.kakao.com/26820491,,unknown,unknown,,1,5.0
26815652,명동게스트하우스꼬모,여행 > 숙박 > 게스트하우스,AD5,숙박,02-755-5437,서울 중구 남산동3가 17,서울 중구 퇴계로24길 12,126.987206033464,37.5604193551795,http://place.map.kakao.com/26815652,,unknown,unknown,#제로페이 ,2,5.0
25691768,명동맘하우스,여행 > 숙박 > 게스트하우스,AD5,숙박,02-779-0000,서울 중구 남산동3가 13-21,서울 중구 퇴계로22길 11,126.986653702432,37.5604661458734,http://place.map.kakao.com/25691768,,unknown,unknown,,1,5.0
18272452,명동아리하우스,여행 > 숙박 > 게스트하우스,AD5,숙박,070-8225-8089,서울 중구 남산동3가 20-6,서울 중구 퇴계로22길 11-4,126.986816698236,37.5603796684857,http://place.map.kakao.com/18272452,,unknown,unknown,#제로페이 ,1,5.0
