id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,wheelchair,animal,keyword,evalnum,rate
1946963150,한국수력원자력 서울부속의원,"의료,건강 > 병원 > 일반의원",HP8,병원,02-6106-4333,서울 중구 중림동 500,서울 중구 서소문로 38,126.966217778491,37.5604044033997,http://place.map.kakao.com/1946963150,,unknown,unknown,,0,0
8229478,이준걸통증의원,"의료,건강 > 병원 > 통증클리닉",HP8,병원,02-318-2428,서울 중구 남대문로4가 20-2,서울 중구 남대문시장길 17,126.9769428475,37.560237597594,http://place.map.kakao.com/8229478,,unknown,unknown,,0,0
1262068818,신마취통증의학과,"의료,건강 > 병원 > 통증클리닉",HP8,병원,,서울 중구 회현동1가 210,서울 중구 퇴계로 67,126.979570947685,37.5600668921679,http://place.map.kakao.com/1262068818,,unknown,unknown,,0,0
247056668,더본재활의학과의원,"의료,건강 > 병원 > 재활의학과",HP8,병원,,서울 중구 회현동1가 210,서울 중구 퇴계로 67,126.979573209816,37.5600722985409,http://place.map.kakao.com/247056668,,unknown,unknown,,0,0
9309814,명동 아름다운치과의원,"의료,건강 > 병원 > 치과",HP8,병원,02-777-0020,서울 중구 회현동3가 11-3,서울 중구 퇴계로 108,126.98372797243798,37.56047749185824,http://place.map.kakao.com/9309814,,unknown,unknown,,4,3.0
17351034,여노피산부인과,"의료,건강 > 병원 > 산부인과",HP8,병원,02-757-4747,서울 중구 남산동1가 1-2,서울 중구 퇴계로 120,126.98507820138,37.5605776808778,http://place.map.kakao.com/17351034,,unknown,unknown,,32,3.8
7870568,명동박내과의원,"의료,건강 > 병원 > 내과",HP8,병원,02-3789-6688,서울 중구 남산동1가 1-2,서울 중구 퇴계로 120,126.98507367665172,37.56056506634996,http://place.map.kakao.com/7870568,,unknown,unknown,,25,4.8
1167541241,빈센트의원,"의료,건강 > 병원 > 일반의원",HP8,병원,02-507-8000,서울 중구 남산동1가 7-3,서울 중구 퇴계로16길 5,126.98466626274552,37.56037940878588,http://place.map.kakao.com/1167541241,,unknown,unknown,#예약진료가능 ,0,0
12697535,트루맨남성의원 명동점,"의료,건강 > 병원 > 비뇨기과",HP8,병원,02-777-7081,서울 중구 남산동1가 1-2,서울 중구 퇴계로 120,126.985064617488,37.5605884911225,http://place.map.kakao.com/12697535,,unknown,unknown,,20,4.8
23382975,멘파워비뇨기과 강북점,"의료,건강 > 병원 > 비뇨기과",HP8,병원,02-757-2001,서울 중구 회현동3가 1-5,서울 중구 퇴계로 116-1,126.984634528451,37.5605920399206,http://place.map.kakao.com/23382975,,unknown,unknown,,0,0
26557510,유앤아이의원 명동점,"의료,건강 > 병원 > 피부과",HP8,병원,,서울 중구 회현동3가 1-5,서울 중구 퇴계로 116-1,126.98463001082952,37.5605451874962,http://place.map.kakao.com/26557510,,unknown,unknown,#레이저제모술 #리프팅 #보톡스 #비만치료 #아쿠아필 #여드름치료 #윤곽주사 #피부질환 ,7,4.6
9351702,이플랜치과,"의료,건강 > 병원 > 치과",HP8,병원,02-319-8193,서울 중구 남산동1가 1-2,서울 중구 퇴계로 120,126.985082727906,37.5605812854372,http://place.map.kakao.com/9351702,,unknown,unknown,,0,0
1620824757,유앤영피부과의원 명동점,"의료,건강 > 병원 > 피부과",HP8,병원,02-318-7533,서울 중구 남산동1가 1-2,서울 중구 퇴계로 120,126.98507820138,37.5605776808778,http://place.map.kakao.com/1620824757,,unknown,unknown,,18,3.4
1268539866,서울믿음치과의원,"의료,건강 > 병원 > 치과",HP8,병원,02-362-8750,서울 중구 중림동 419,서울 중구 서소문로 50,126.967027927764,37.5609163986134,http://place.map.kakao.com/1268539866,,unknown,unknown,,3,5.0
2062521482,서울원하트내과,"의료,건강 > 병원 > 내과",HP8,병원,02-362-9703,서울 중구 중림동 355,서울 중구 청파로 464,126.968227694183,37.5608194199201,http://place.map.kakao.com/2062521482,,unknown,unknown,,12,4.3
