id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,wheelchair,animal,keyword,evalnum,rate
16470908,CU 충정로역점,"가정,생활 > 편의점 > CU",CS2,편의점,02-364-8071,서울 서대문구 충정로3가 465,서울 서대문구 서소문로 27,126.96470582745688,37.560096721177125,http://place.map.kakao.com/16470908,,unknown,unknown,#편의점택배 #포스트박스 #카카오페이 #제로페이 ,0,0
21854023,GS25 디오센터점,"가정,생활 > 편의점 > GS25",CS2,편의점,,서울 중구 중림동 500,서울 중구 서소문로 38,126.966253986606,37.5604260376785,http://place.map.kakao.com/21854023,,unknown,unknown,,1,4.0
16587665,CU 중림점,"가정,생활 > 편의점 > CU",CS2,편의점,02-365-3763,서울 중구 중림동 464,서울 중구 청파로 461,126.96771740632197,37.560447169812015,http://place.map.kakao.com/16587665,,unknown,unknown,#카카오페이 #제로페이 ,4,2.0
17056215,CU 포스코점,"가정,생활 > 편의점 > CU",CS2,편의점,02-3789-5580,서울 중구 순화동 151,서울 중구 칠패로 27,126.972067049122,37.56017888093015,http://place.map.kakao.com/17056215,,unknown,unknown,#편의점택배 #포스트박스 #카카오페이 #제로페이 ,0,0
21306201,GS25 라마다호텔점,"가정,생활 > 편의점 > GS25",CS2,편의점,02-3789-1063,서울 중구 순화동 151,서울 중구 칠패로 27,126.97196280084256,37.56050501708698,http://place.map.kakao.com/21306201,,unknown,unknown,#카카오페이 #제로페이 ,0,0
27386892,CU 중구탑점,"가정,생활 > 편의점 > CU",CS2,편의점,02-3789-5580,서울 중구 순화동 53,서울 중구 세종대로7길 37,126.972420015531,37.5606042344278,http://place.map.kakao.com/27386892,,unknown,unknown,#제로페이 ,0,0
369318434,이마트24 메사빌딩점,"가정,생활 > 편의점 > 이마트24",CS2,편의점,070-7700-8620,서울 중구 회현동1가 204,서울 중구 남대문시장10길 2,126.97960482098652,37.56036332600459,http://place.map.kakao.com/369318434,,unknown,unknown,,0,0
12297160,GS25 남대문타운점,"가정,생활 > 편의점 > GS25",CS2,편의점,,서울 중구 남창동 1-2,서울 중구 남대문로 30,126.978903026689,37.5606235907812,http://place.map.kakao.com/12297160,,unknown,unknown,,1,5.0
50080703,세븐일레븐 스테이트남산점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,,서울 중구 회현동2가 88,서울 중구 퇴계로 100,126.982927844916,37.5602061788106,http://place.map.kakao.com/50080703,,unknown,unknown,,0,0
19205570,CU 명동화이자점,"가정,생활 > 편의점 > CU",CS2,편의점,02-318-2460,서울 중구 회현동3가 1-9,서울 중구 퇴계로 114-1,126.98436743075833,37.56054515302147,http://place.map.kakao.com/19205570,,unknown,unknown,#편의점택배 #포스트박스 #카카오페이 #제로페이 ,1,4.0
8545043,GS25 남산제일점,"가정,생활 > 편의점 > GS25",CS2,편의점,02-771-3984,서울 중구 남산동1가 6-5,서울 중구 퇴계로18길 16-1,126.985368017627,37.5602065064353,http://place.map.kakao.com/8545043,,unknown,unknown,#카카오페이 #제로페이 ,1,1.0
10566122,세븐일레븐 명동역점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,1577-0711,서울 중구 남산동1가 4-1,서울 중구 퇴계로18길 6,126.985431338388,37.5605164571943,http://place.map.kakao.com/10566122,,unknown,unknown,#카카오페이 #제로페이 ,0,0
12297002,GS25 충정로점,"가정,생활 > 편의점 > GS25",CS2,편의점,02-8172-6494,서울 서대문구 합동 116,서울 서대문구 서소문로 45,126.966149534106,37.5611468052079,http://place.map.kakao.com/12297002,,unknown,unknown,#카카오페이 #제로페이 ,0,0
16498840,CU 충정로프랑스점,"가정,생활 > 편의점 > CU",CS2,편의점,02-364-0304,서울 서대문구 합동 117,서울 서대문구 서소문로 37,126.965610942032,37.5608114787676,http://place.map.kakao.com/16498840,,unknown,unknown,#편의점택배 #포스트박스 #카카오페이 #제로페이 ,0,0
401039634,CU 센트럴플레이스점,"가정,생활 > 편의점 > CU",CS2,편의점,02-362-0333,서울 중구 중림동 419,서울 중구 서소문로 50,126.96680616855087,37.56074334509295,http://place.map.kakao.com/401039634,,unknown,unknown,,3,3.7
11577994,이마트24 중림점,"가정,생활 > 편의점 > 이마트24",CS2,편의점,02-362-5335,서울 중구 의주로2가 16-10,서울 중구 청파로 464,126.96829782126292,37.5609266573876,http://place.map.kakao.com/11577994,,unknown,unknown,,6,1.0
17538951,GS25 중구순화점,"가정,생활 > 편의점 > GS25",CS2,편의점,1644-5425,서울 중구 순화동 66,서울 중구 세종대로7길 43,126.972401733732,37.5610727484884,http://place.map.kakao.com/17538951,,unknown,unknown,#카카오페이 #제로페이 ,0,0
8579023,애니마트,"가정,생활 > 편의점",CS2,편의점,02-2130-2945,서울 중구 서소문동 135,서울 중구 세종대로9길 41,126.972976572591,37.561418864204,http://place.map.kakao.com/8579023,,unknown,unknown,,0,0
15899423,HIT편의점,"가정,생활 > 편의점",CS2,편의점,,서울 중구 순화동 53,서울 중구 세종대로7길 37,126.972487872535,37.5607448057632,http://place.map.kakao.com/15899423,,unknown,unknown,,0,0
949712461,CU 대한상공회의소점,"가정,생활 > 편의점 > CU",CS2,편의점,1577-8007,서울 중구 남대문로4가 45,서울 중구 세종대로 39,126.973773624144,37.560712662485,http://place.map.kakao.com/949712461,,unknown,unknown,#카카오페이 #제로페이 ,0,0
26503726,GS25 숭례문점,"가정,생활 > 편의점 > GS25",CS2,편의점,,서울 중구 남대문로4가 17-10,서울 중구 남대문로 7,126.976517087126,37.5608790234332,http://place.map.kakao.com/26503726,,unknown,unknown,,0,0
218223901,세븐일레븐 남대문카페점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,,서울 중구 회현동1가 202-9,서울 중구 남대문시장길 73,126.980021205752,37.5608147966166,http://place.map.kakao.com/218223901,,unknown,unknown,,6,2.0
1224356460,이마트24 신세계본점,"가정,생활 > 편의점 > 이마트24",CS2,편의점,02-318-8827,서울 중구 충무로1가 52-5,서울 중구 소공로 63,126.980980958056,37.5609194707505,http://place.map.kakao.com/1224356460,,unknown,unknown,#카카오페이 #제로페이 ,0,0
628408586,세븐일레븐 명동포스트타워점,"가정,생활 > 편의점 > 세븐일레븐",CS2,편의점,02-318-5984,서울 중구 충무로1가 25-11,서울 중구 소공로 66,126.982013137264,37.5610746039567,http://place.map.kakao.com/628408586,,unknown,unknown,#카카오페이 #제로페이 ,0,0
