id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,wheelchair,animal,keyword,evalnum,rate
10349771,명동주민센터,"사회,공공기관 > 지방행정기관 > 행정복지센터 > 주민센터",PO3,공공기관,02-3396-6560,서울 중구 남산동2가 9-6,서울 중구 퇴계로20길 3,126.985811715466,37.5600479851303,http://place.map.kakao.com/10349771,,unknown,unknown,,4,3.3
1940988540,주한프랑스대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,,서울 서대문구 합동 30,서울 서대문구 서소문로 43-12,126.965710301803,37.5613349867737,http://place.map.kakao.com/1940988540,,unknown,unknown,,0,0
8573780,주한과테말라대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-771-7582,서울 중구 태평로2가 150,서울 중구 세종대로 55,126.97487574871542,37.56149136335642,http://place.map.kakao.com/8573780,,unknown,unknown,,4,1.8
17027486,주한코트디브와르대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-3785-0561,서울 중구 태평로2가 150,서울 중구 세종대로 55,126.974959500139,37.5615021931092,http://place.map.kakao.com/17027486,,unknown,unknown,,1,3.0
8071960,주한칠레대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-779-2610,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.982284801899,37.5609557134557,http://place.map.kakao.com/8071960,,unknown,unknown,,4,4.8
11520958,주한세네갈대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-745-5554,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.982597143951,37.5611251473021,http://place.map.kakao.com/11520958,,unknown,unknown,,1,3.0
209338383,주한크로아티아공화국대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.982547383408,37.5609557525626,http://place.map.kakao.com/209338383,,unknown,unknown,,2,3.0
24163580,중국관광청,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-773-0393,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.982714898963,37.5609269453085,http://place.map.kakao.com/24163580,,unknown,unknown,,8,1.5
17643654,주한우루과이대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-6245-3179,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.98230747062,37.560818765341,http://place.map.kakao.com/17643654,,unknown,unknown,,2,5.0
8068748,주한코스타리카대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-707-9249,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.98261526981,37.5610530702308,http://place.map.kakao.com/8068748,,unknown,unknown,,1,3.0
11570545,주한칠레대사관 상무관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-755-1248,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.982606221128,37.5610278409882,http://place.map.kakao.com/11570545,,unknown,unknown,,3,4.3
385871573,페루 수출관광진흥청,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-772-9771,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.982541737148,37.5609007909233,http://place.map.kakao.com/385871573,,unknown,unknown,,0,0
21267735,충무파출소,"사회,공공기관 > 행정기관 > 경찰서 > 파출소",PO3,공공기관,02-2278-7710,서울 중구 필동1가 20-5,서울 중구 퇴계로 178,126.991556660026,37.5608306010274,http://place.map.kakao.com/21267735,,unknown,unknown,,0,0
936522887,주한캄보디아대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-3785-1041,서울 중구 태평로2가 150,서울 중구 세종대로 55,126.97497757077,37.5616175245165,http://place.map.kakao.com/936522887,,unknown,unknown,,5,2.6
12447983,주한페루대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-757-1735,서울 중구 태평로2가 150,서울 중구 세종대로 55,126.97498662598709,37.56161572444192,http://place.map.kakao.com/12447983,,unknown,unknown,,1,5.0
8070467,주한파라과이대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-792-8335,서울 중구 태평로2가 150,서울 중구 세종대로 55,126.97479985636043,37.56166974452576,http://place.map.kakao.com/8070467,,unknown,unknown,,2,3.5
9795561,주한볼리비아 다민족국가대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-318-1767,서울 중구 태평로2가 150,서울 중구 세종대로 55,126.9749775707702,37.56161752451649,http://place.map.kakao.com/9795561,,unknown,unknown,,3,4.7
642638937,주한세르비아대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-797-5109,서울 중구 태평로2가 150,서울 중구 세종대로 55,126.97497757077,37.5616175245165,http://place.map.kakao.com/642638937,,unknown,unknown,,1,5.0
12447971,주한엘살바도르대사관,"사회,공공기관 > 외국기관 > 대사관,영사관,외국공관",PO3,공공기관,02-753-3433,서울 중구 태평로2가 150,서울 중구 세종대로 55,126.974991138236,37.5616607752316,http://place.map.kakao.com/12447971,,unknown,unknown,,1,2.0
