id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,wheelchair,animal,keyword,evalnum,rate
320910169,대우디오빌 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 서대문구 합동 117,서울 서대문구 서소문로 37,126.965597371857,37.5607862469043,http://place.map.kakao.com/320910169,,unknown,unknown,,0,0
20518090,센트럴플레이스 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 중림동 419,서울 중구 서소문로 50,126.966978124673,37.5609235926688,http://place.map.kakao.com/20518090,,unknown,unknown,,1,5.0
985893862,하이파킹 센트럴플레이스 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 중림동 419,서울 중구 서소문로 50,126.967027927764,37.5609163986134,http://place.map.kakao.com/985893862,,unknown,unknown,,0,0
20519562,오스티엘스퀘어 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 중림동 420-12,,126.96713666126,37.5607362295722,http://place.map.kakao.com/20519562,,unknown,unknown,,0,0
255867033,서소문성지역사박물관 공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,주차장,,서울 중구 의주로2가 16-4,서울 중구 칠패로 5,126.968665738533,37.5607429522598,http://place.map.kakao.com/255867033,,unknown,unknown,,0,0
631673913,브라운스톤서울 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 중림동 355,서울 중구 청파로 464,126.968340953422,37.5606356469968,http://place.map.kakao.com/631673913,,unknown,unknown,,0,0
1727771737,서소문근린공원 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 의주로2가 16-4,서울 중구 칠패로 5,126.968480951943,37.5614573934928,http://place.map.kakao.com/1727771737,,unknown,unknown,,0,0
705572319,하이파킹 브라운스톤서울 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 중림동 355,서울 중구 청파로 464,126.968227694183,37.5608194199201,http://place.map.kakao.com/705572319,,unknown,unknown,,0,0
27583067,중앙일보사 관광버스 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 순화동 84-2,,126.970871516479,37.5610687768938,http://place.map.kakao.com/27583067,,unknown,unknown,,0,0
20582968,중구공영주차장,"교통,수송 > 교통시설 > 주차장 > 공영주차장",PK6,주차장,,서울 중구 순화동 77,,126.971604978617,37.5609536279839,http://place.map.kakao.com/20582968,,unknown,unknown,,0,0
801154768,AIA타워 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 순화동 216,서울 중구 통일로2길 16,126.971525826881,37.5607553896278,http://place.map.kakao.com/801154768,,unknown,unknown,,0,0
717725023,하이파킹 AIA타워 주차장,"교통,수송 > 교통시설 > 주차장",PK6,주차장,,서울 중구 순화동 216,서울 중구 통일로2길 16,126.971248541173,37.560732797509,http://place.map.kakao.com/717725023,,unknown,unknown,,0,0
