id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,wheelchair,animal,keyword,evalnum,rate
19623767,충정리시온공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-363-1800,서울 서대문구 충정로3가 465,서울 서대문구 서소문로 27,126.96485059971,37.5603066966371,http://place.map.kakao.com/19623767,,unknown,unknown,,0,0
8060663,정도 공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-393-0127,서울 서대문구 충정로3가 465,서울 서대문구 서소문로 27,126.964864174623,37.5603211166274,http://place.map.kakao.com/8060663,,unknown,unknown,,0,0
22218355,롯데공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-393-1231,서울 중구 중림동 500,서울 중구 서소문로 38,126.96620419190738,37.56041521147357,http://place.map.kakao.com/22218355,,unknown,unknown,,0,0
856255532,미래앤부동산중개,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-2629-3700,서울 중구 중림동 500,서울 중구 서소문로 38,126.966186099258,37.5603791664194,http://place.map.kakao.com/856255532,,unknown,unknown,,0,0
499131007,뉴미래부동산중개,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-2629-3700,서울 중구 중림동 441,서울 중구 청파로 463,126.967195793654,37.5601019442368,http://place.map.kakao.com/499131007,,unknown,unknown,,0,0
11222610,포스코공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-3789-4222,서울 중구 순화동 151,서울 중구 칠패로 27,126.971926714765,37.5601536197327,http://place.map.kakao.com/11222610,,unknown,unknown,,0,0
14942745,남대문부동산 중개인사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-777-4589,서울 중구 남대문로4가 20-1,서울 중구 남대문로 8-4,126.97685676169064,37.56045922598272,http://place.map.kakao.com/14942745,,unknown,unknown,,0,0
8691672,금촌 공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,,서울 중구 남대문로4가 20-14,서울 중구 남대문로 6-1,126.976471984494,37.5603384163523,http://place.map.kakao.com/8691672,,unknown,unknown,,0,0
17434202,일등공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,,서울 중구 남대문로4가 3-5,서울 중구 남대문시장길 31,126.9777260089397,37.56039992737758,http://place.map.kakao.com/17434202,,unknown,unknown,,0,0
9595535,현대부동산,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-753-9396,서울 중구 남대문로4가 3-4,서울 중구 남대문시장길 29,126.97760378334,37.5603674683684,http://place.map.kakao.com/9595535,,unknown,unknown,,0,0
23211604,신세계조선호텔 스테이트타워남산,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-6020-5528,서울 중구 회현동2가 88,서울 중구 퇴계로 100,126.982954999217,37.5602458265977,http://place.map.kakao.com/23211604,,unknown,unknown,,0,0
15992877,인주이앤이,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-771-2251,서울 중구 남산동1가 6-1,서울 중구 퇴계로18길 14,126.985109973855,37.56016683031,http://place.map.kakao.com/15992877,,unknown,unknown,,0,0
26644993,신세계공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-2277-3177,서울 중구 남산동2가 10-1,서울 중구 퇴계로20길 5,126.985933969853,37.5599434841131,http://place.map.kakao.com/26644993,,unknown,unknown,,0,0
10188098,남산부동산,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-752-2510,서울 중구 남산동1가 5-1,서울 중구 퇴계로18길 8,126.985458515842,37.5604443807953,http://place.map.kakao.com/10188098,,unknown,unknown,,0,0
11194910,행복한공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-365-7400,서울 서대문구 합동 117,서울 서대문구 서소문로 37,126.9655234335888,37.56085307929797,http://place.map.kakao.com/11194910,,unknown,unknown,,1,1.0
790913745,충정디오빌부동산,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-393-3651,서울 서대문구 합동 117,서울 서대문구 서소문로 37,126.965493219609,37.5608411773139,http://place.map.kakao.com/790913745,,unknown,unknown,,0,0
8128700,SK리쳄블하나공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-363-6223,서울 서대문구 합동 116,서울 서대문구 서소문로 45,126.966217373309,37.5613017960743,http://place.map.kakao.com/8128700,,unknown,unknown,,0,0
18887502,키움공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-2299-1312,서울 서대문구 합동 117,서울 서대문구 서소문로 37,126.965610942032,37.5608114787676,http://place.map.kakao.com/18887502,,unknown,unknown,,0,0
8067057,SK공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-363-4900,서울 서대문구 합동 116,서울 서대문구 서소문로 45,126.966199327655,37.5611612354212,http://place.map.kakao.com/8067057,,unknown,unknown,,1,1.0
18761048,알디스,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,,서울 서대문구 합동 117,서울 서대문구 서소문로 37,126.965597371857,37.5607862469043,http://place.map.kakao.com/18761048,,unknown,unknown,,0,0
8388821,브라운스톤공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-6383-8989,서울 중구 중림동 355,서울 중구 청파로 464,126.968141594936,37.5610104080349,http://place.map.kakao.com/8388821,,unknown,unknown,,2,1.0
10452804,브라운스톤명공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-364-3648,서울 중구 중림동 355,서울 중구 청파로 464,126.968128039224,37.5609491365964,http://place.map.kakao.com/10452804,,unknown,unknown,,0,0
1974573515,유림부동산,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-778-1154,서울 중구 남대문로3가 26-3,서울 중구 남대문로 26,126.978498877961,37.560943371742,http://place.map.kakao.com/1974573515,,unknown,unknown,,0,0
108363222,자유공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-753-2337,서울 중구 회현동1가 202-8,서울 중구 남대문시장길 73,126.97999403834427,37.56082920796529,http://place.map.kakao.com/108363222,,unknown,unknown,#제로페이 ,0,0
26884238,명동부동산 공인중개사사무소,부동산 > 부동산서비스 > 부동산중개업소,AG2,중개업소,02-777-3548,서울 중구 충무로1가 25-9,서울 중구 명동8나길 49,126.982162536467,37.5610782306096,http://place.map.kakao.com/26884238,,unknown,unknown,,0,0
