id,place_name,category_name,category_group_code,category_group_name,phone,address_name,road_address_name,x,y,place_url,distance,wheelchair,animal,keyword,evalnum,rate
1150336545,CU ATM 충정로역점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 서대문구 충정로3가 465,서울 서대문구 서소문로 27,126.964760084016,37.5602454018686,http://place.map.kakao.com/1150336545,,unknown,unknown,,0,0
8028865,우리은행 한경미디어지점,"금융,보험 > 금융서비스 > 은행 > 우리은행",BK9,은행,02-365-8141,서울 중구 중림동 441,서울 중구 청파로 463,126.967204837027,37.5601271746621,http://place.map.kakao.com/8028865,,unknown,unknown,,0,0
25631073,우리은행 365코너 한경미디어지점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,02-365-8141,서울 중구 중림동 441,서울 중구 청파로 463,126.96726818653,37.5601992719923,http://place.map.kakao.com/25631073,,unknown,unknown,,0,0
26370016,HSBC은행 서울지점,"금융,보험 > 금융서비스 > 은행 > 외국은행",BK9,은행,02-2004-0800,서울 중구 봉래동1가 25,서울 중구 칠패로 37,126.972999704581,37.5600457503565,http://place.map.kakao.com/26370016,,unknown,unknown,,1,2.0
115245938,우리은행 365코너 삼성타운금융센터,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 순화동 175,서울 중구 세종대로7길 25,126.972768671173,37.5604457399134,http://place.map.kakao.com/115245938,,unknown,unknown,,0,0
1198504376,신한은행 365코너 에스원빌딩,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 순화동 175,서울 중구 세종대로7길 25,126.972850166657,37.560431342732,http://place.map.kakao.com/1198504376,,unknown,unknown,,0,0
8651359,하나은행 상공회의소지점,"금융,보험 > 금융서비스 > 은행 > 하나은행",BK9,은행,02-752-1111,서울 중구 남대문로4가 45,서울 중구 세종대로 39,126.973859697341,37.5605541061316,http://place.map.kakao.com/8651359,,unknown,unknown,,2,3.0
8238489,IBK기업은행 남대문시장지점,"금융,보험 > 금융서비스 > 은행 > 기업은행",BK9,은행,02-755-8233,서울 중구 남대문로4가 18-1,서울 중구 남대문로 12,126.977246069567,37.5605728272554,http://place.map.kakao.com/8238489,,unknown,unknown,,1,5.0
26779559,우리은행 남대문시장지점,"금융,보험 > 금융서비스 > 은행 > 우리은행",BK9,은행,02-756-1371,서울 중구 남대문로4가 3-3,서울 중구 남대문시장길 25-8,126.97749506474,37.5605836869414,http://place.map.kakao.com/26779559,,unknown,unknown,,0,0
58739141,IBK기업은행365 남대문시장점365,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 남대문로4가 18-1,서울 중구 남대문로 12,126.977214382151,37.5605620091822,http://place.map.kakao.com/58739141,,unknown,unknown,,0,0
8212655,KB국민은행 퇴계로지점,"금융,보험 > 금융서비스 > 은행 > KB국민은행",BK9,은행,,서울 중구 남창동 31-1,서울 중구 남대문시장8길 2,126.978450393313,37.560306358139,http://place.map.kakao.com/8212655,,unknown,unknown,,1,5.0
18956453,남대문충무로새마을금고 본점,"금융,보험 > 금융서비스 > 은행 > 새마을금고",BK9,은행,02-752-0419,서울 중구 남창동 31-10,서울 중구 남대문시장8길 10,126.978482166825,37.5600180449236,http://place.map.kakao.com/18956453,,unknown,unknown,,0,0
1980049856,남대문충무로새마을금고 365코너 본점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,02-752-0419,서울 중구 남창동 31-10,서울 중구 남대문시장8길 10,126.978507055095,37.5600576933216,http://place.map.kakao.com/1980049856,,unknown,unknown,,0,0
962157469,우리은행 365코너 남대문시장지점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 남창동 32-50,서울 중구 남대문시장4길 3,126.977685335851,37.5601584525313,http://place.map.kakao.com/962157469,,unknown,unknown,,0,0
1719304692,SC제일은행 365코너 제일지점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 회현동1가 204,서울 중구 남대문시장10길 2,126.9796002905616,37.56037503818132,http://place.map.kakao.com/1719304692,,unknown,unknown,,0,0
964300380,우리은행 365코너 삼익패션타운 정문,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 남창동 5,서울 중구 남대문시장8길 7,126.978993698111,37.5601731085121,http://place.map.kakao.com/964300380,,unknown,unknown,,0,0
8079421,SC제일은행 제일지점,"금융,보험 > 금융서비스 > 은행 > SC제일은행",BK9,은행,02-771-7000,서울 중구 회현동1가 204,서울 중구 남대문시장10길 2,126.9798662290859,37.560510233360816,http://place.map.kakao.com/8079421,,unknown,unknown,,0,0
489106841,우리은행 365코너 신세계백화점신관,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 54,서울 중구 퇴계로 77,126.9807773839,37.5603247798671,http://place.map.kakao.com/489106841,,unknown,unknown,,0,0
1360590146,우리은행 365코너 신세계백화점 신관 지하1층 출입구,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 54,,126.980777374641,37.5603608197409,http://place.map.kakao.com/1360590146,,unknown,unknown,,0,0
1754520386,SC제일은행 365코너 신세계백화점본점면세점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 54,서울 중구 퇴계로 77,126.980809084672,37.5602851411609,http://place.map.kakao.com/1754520386,,unknown,unknown,,0,0
2073618322,우리은행 365코너 본점영업부앞,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 회현동2가 86,서울 중구 소공로 51,126.981904802554,37.5597519239918,http://place.map.kakao.com/2073618322,,unknown,unknown,,0,0
24575546,비엔피파리바은행 서울지점,"금융,보험 > 금융서비스 > 은행 > 외국은행",BK9,은행,02-317-1777,서울 중구 회현동2가 88,서울 중구 퇴계로 100,126.982927833403,37.5602566346355,http://place.map.kakao.com/24575546,,unknown,unknown,,0,0
1360581194,우리은행 365코너 우리금융남산타워,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 회현동2가 10-1,,126.983072802447,37.559824176981,http://place.map.kakao.com/1360581194,,unknown,unknown,,0,0
1320352363,IBK기업은행365 정화예술대학,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 남산동1가 8-1,서울 중구 퇴계로16길 21,126.984743316823,37.5599325242973,http://place.map.kakao.com/1320352363,,unknown,unknown,,0,0
467339874,하나은행365 정화예술대학교 명동캠퍼스,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 남산동1가 8-1,서울 중구 퇴계로16길 21,126.984784077064,37.5598568458129,http://place.map.kakao.com/467339874,,unknown,unknown,,0,0
2002930765,명동새마을금고365 본점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,02-776-3066,서울 중구 남산동2가 31-1,서울 중구 퇴계로20길 2,126.985365826971,37.5598334934314,http://place.map.kakao.com/2002930765,,unknown,unknown,,0,0
1869879654,롯데ATM 세븐일레븐 명동역(CD),"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 남산동1가 4-1,서울 중구 퇴계로18길 6,126.985440390765,37.5605272702733,http://place.map.kakao.com/1869879654,,unknown,unknown,,0,0
783162447,신한은행 365코너 센트럴플레이스,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 중림동 419,서울 중구 서소문로 50,126.96706074289465,37.56093352671167,http://place.map.kakao.com/783162447,,unknown,unknown,,0,0
17695616,신한은행 신한PWM패밀리오피스서울센터,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-6050-8000,서울 중구 남대문로4가 45,서울 중구 세종대로 39,126.97359361752584,37.56084957387693,http://place.map.kakao.com/17695616,,unknown,unknown,,0,0
1848267143,KB희망금융플라자 중앙,"금융,보험 > 금융서비스 > 은행 > KB국민은행",BK9,은행,02-2021-7575,서울 중구 남대문로4가 45,서울 중구 세종대로 39,126.973782662232,37.5607595163265,http://place.map.kakao.com/1848267143,,unknown,unknown,,0,0
25160247,OK저축은행 영업부,"금융,보험 > 금융서비스 > 은행 > 저축은행 > OK저축은행",BK9,은행,1899-7979,서울 중구 남대문로4가 45,서울 중구 세종대로 39,126.97396832358412,37.56063341785308,http://place.map.kakao.com/25160247,,unknown,unknown,,2,1.0
1137713946,인도네시아느가라은행 서울지점,"금융,보험 > 금융서비스 > 은행 > 외국은행",BK9,은행,02-6050-1932,서울 중구 남대문로4가 45,서울 중구 세종대로 39,126.9737736241437,37.560712662485024,http://place.map.kakao.com/1137713946,,unknown,unknown,,2,5.0
1241412132,신한은행 대기업영업2부,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-2010-2237,서울 중구 태평로2가 120,서울 중구 세종대로9길 20,126.97457480943822,37.56112008828234,http://place.map.kakao.com/1241412132,,unknown,unknown,,0,0
13565428,신한은행 영업부,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-2151-5050,서울 중구 태평로2가 120,서울 중구 세종대로9길 20,126.974565756109,37.5611164823454,http://place.map.kakao.com/13565428,,unknown,unknown,,0,0
13055295,신한은행 신한PWM태평로센터,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-2151-5500,서울 중구 태평로2가 120,서울 중구 세종대로9길 20,126.974583866441,37.5611128822583,http://place.map.kakao.com/13055295,,unknown,unknown,,0,0
500128695,신한은행 기업영업부,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-756-0505,서울 중구 태평로2가 120,서울 중구 세종대로9길 20,126.974583865217,37.5611164862451,http://place.map.kakao.com/500128695,,unknown,unknown,,0,0
1947617769,신한은행 대기업영업1부,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-756-0505,서울 중구 태평로2가 120,서울 중구 세종대로9길 20,126.974570283386,37.5611164833206,http://place.map.kakao.com/1947617769,,unknown,unknown,,0,0
708546932,신한은행 대기업영업3부,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-2151-2250,서울 중구 태평로2가 120,서울 중구 세종대로9길 20,126.97457480943822,37.56112008828234,http://place.map.kakao.com/708546932,,unknown,unknown,,0,0
866126421,신한은행 대기업강북센터,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-2151-5615,서울 중구 태평로2가 120,서울 중구 세종대로9길 20,126.974574809438,37.5611200882823,http://place.map.kakao.com/866126421,,unknown,unknown,,0,0
1631224890,신한은행 디지털SOHO영업부,"금융,보험 > 금융서비스 > 은행 > 신한은행",BK9,은행,02-756-0505,서울 중구 태평로2가 120,서울 중구 세종대로9길 20,126.974574809438,37.5611200882823,http://place.map.kakao.com/1631224890,,unknown,unknown,,0,0
460150365,신한은행 365코너 영업부Green,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 태평로2가 120,,126.97525398742611,37.56085894352257,http://place.map.kakao.com/460150365,,unknown,unknown,,0,0
282645738,KB국민은행 남대문종합금융센터,"금융,보험 > 금융서비스 > 은행 > KB국민은행",BK9,은행,,서울 중구 남대문로4가 17-12,서울 중구 세종대로 50,126.976200205112,37.5607960682759,http://place.map.kakao.com/282645738,,unknown,unknown,,2,1.0
25651738,KB국민은행ATM 남대문종합금융센터점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 남대문로4가 17-12,서울 중구 세종대로 50,126.976123242883,37.5607924487496,http://place.map.kakao.com/25651738,,unknown,unknown,,0,0
18956427,회현동새마을금고 본점,"금융,보험 > 금융서비스 > 은행 > 새마을금고",BK9,은행,02-755-1400,서울 중구 남창동 3-1,서울 중구 남대문시장길 45-10,126.978404971247,37.5608253240229,http://place.map.kakao.com/18956427,,unknown,unknown,,0,0
1979299266,회현동새마을금고 365코너 본점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,02-755-1400,서울 중구 남창동 3-1,서울 중구 남대문시장길 45-10,126.978393645813,37.5608505498614,http://place.map.kakao.com/1979299266,,unknown,unknown,,0,0
2000435038,롯데ATM 세븐일레븐 남대문카페,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 회현동1가 202-6,서울 중구 남대문시장길 73,126.979984987681,37.5608147904824,http://place.map.kakao.com/2000435038,,unknown,unknown,,0,0
562794057,신한은행 365코너 신세계본점신관 13층,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 52-5,서울 중구 소공로 63,126.980985502723,37.5608509957257,http://place.map.kakao.com/562794057,,unknown,unknown,,0,0
510819664,하나은행 충무로지점,"금융,보험 > 금융서비스 > 은행 > 하나은행",BK9,은행,02-775-0350,서울 중구 충무로1가 25-5,서울 중구 퇴계로 97,126.982560987051,37.5608620509056,http://place.map.kakao.com/510819664,,unknown,unknown,,2,3.0
1767635695,365코너,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 21-1,서울 중구 소공로 70,126.982171542495,37.5612818572369,http://place.map.kakao.com/1767635695,,unknown,unknown,,0,0
69364389,우체국365코너,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 21-1,서울 중구 소공로 70,126.982185126502,37.56127284932,http://place.map.kakao.com/69364389,,unknown,unknown,,0,0
897097334,IBK기업은행 명동역지점,"금융,보험 > 금융서비스 > 은행 > 기업은행",BK9,은행,02-775-4703,서울 중구 충무로1가 24-31,서울 중구 퇴계로 109,126.983778786084,37.5610207999358,http://place.map.kakao.com/897097334,,unknown,unknown,,2,3.0
1028434905,CU ATM 중구명동점,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 24-41,서울 중구 퇴계로 105,126.983461911343,37.5608657845263,http://place.map.kakao.com/1028434905,,unknown,unknown,,0,0
1205849651,IBK기업은행365 명동역점365,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 24-31,서울 중구 퇴계로 109,126.983864819007,37.5609523359687,http://place.map.kakao.com/1205849651,,unknown,unknown,,2,1.0
2008428971,하나은행365 밀리오레 명동점 정문,"금융,보험 > 금융서비스 > 은행 > ATM",BK9,은행,,서울 중구 충무로1가 24-1,서울 중구 퇴계로 115,126.98479288773238,37.56105607378307,http://place.map.kakao.com/2008428971,,unknown,unknown,,0,0
8214592,KB국민은행 명동역지점,"금융,보험 > 금융서비스 > 은행 > KB국민은행",BK9,은행,02-754-7713,서울 중구 충무로2가 64-5,서울 중구 퇴계로 131,126.986359282164,37.561287821314,http://place.map.kakao.com/8214592,,unknown,unknown,,1,3.0
